Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       1/513         at_target_1_phase::nb_transport_fw(tlm::tlm_generic_payload&, tlm::tlm_phase&, sc_core::sc_time&) [262]
                0.00    0.00      31/513         SimpleBusAT<2, 3>::RequestThread() [828]
                0.00    0.00      32/513         at_target_4_phase::nb_transport_fw(tlm::tlm_generic_payload&, tlm::tlm_phase&, sc_core::sc_time&) [247]
                0.00    0.00      32/513         at_target_4_phase::end_request_method() [858]
                0.00    0.00      64/513         at_target_2_phase::nb_transport_fw(tlm::tlm_generic_payload&, tlm::tlm_phase&, sc_core::sc_time&) [175]
                0.00    0.00      97/513         SimpleBusAT<2, 3>::targetNBTransport(int, tlm::tlm_generic_payload&, tlm::tlm_phase&, sc_core::sc_time&) [169]
                0.00    0.00     128/513         SimpleBusAT<2, 3>::initiatorNBTransport(int, tlm::tlm_generic_payload&, tlm::tlm_phase&, sc_core::sc_time&) [109]
                0.00    0.00     128/513         select_initiator::nb_transport_bw(tlm::tlm_generic_payload&, tlm::tlm_phase&, sc_core::sc_time&) [144]
[68]     0.0    0.00    0.00     513         tlm_utils::peq_with_get<tlm::tlm_generic_payload>::notify(tlm::tlm_generic_payload&, sc_core::sc_time const&) [68]
                0.00    0.00     513/770         sc_core::operator+(sc_core::sc_time const&, sc_core::sc_time const&) [45]
                0.00    0.00     513/513         std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>::pair(sc_core::sc_time const&, tlm::tlm_generic_payload* const&) [71]
                0.00    0.00     513/513         std::multimap<sc_core::sc_time const, tlm::tlm_generic_payload*, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::insert(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [81]
-----------------------------------------------
                0.00    0.00     513/513         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::allocate(unsigned long, void const*) [65]
[69]     0.0    0.00    0.00     513         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::max_size() const [69]
-----------------------------------------------
                0.00    0.00     513/513         __gnu_cxx::new_allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >::construct(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>*, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [67]
[70]     0.0    0.00    0.00     513         std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>::pair(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [70]
                0.00    0.00     513/3840        sc_core::sc_time::sc_time(sc_core::sc_time const&) [6]
-----------------------------------------------
                0.00    0.00     513/513         tlm_utils::peq_with_get<tlm::tlm_generic_payload>::notify(tlm::tlm_generic_payload&, sc_core::sc_time const&) [68]
[71]     0.0    0.00    0.00     513         std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>::pair(sc_core::sc_time const&, tlm::tlm_generic_payload* const&) [71]
                0.00    0.00     513/3840        sc_core::sc_time::sc_time(sc_core::sc_time const&) [6]
-----------------------------------------------
                0.00    0.00     513/513         __gnu_cxx::new_allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >::destroy(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>*) [66]
[72]     0.0    0.00    0.00     513         std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>::~pair() [72]
-----------------------------------------------
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_insert_equal(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [78]
[73]     0.0    0.00    0.00     513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [73]
                0.00    0.00     513/1026        std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_end() [32]
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_create_node(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [76]
                0.00    0.00     513/2116        std::_Rb_tree_iterator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >*) [11]
                0.00    0.00      33/33          std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_key(std::_Rb_tree_node_base const*) [264]
                0.00    0.00      33/132         std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >::operator()(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) const [163]
                0.00    0.00      33/66          std::less<sc_core::sc_time const>::operator()(sc_core::sc_time const&, sc_core::sc_time const&) const [245]
-----------------------------------------------
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_create_node(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [76]
[74]     0.0    0.00    0.00     513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_get_node() [74]
                0.00    0.00     513/513         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::allocate(unsigned long, void const*) [65]
-----------------------------------------------
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >*) [77]
[75]     0.0    0.00    0.00     513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_put_node(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >*) [75]
                0.00    0.00     513/513         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::deallocate(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >*, unsigned long) [64]
-----------------------------------------------
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [73]
[76]     0.0    0.00    0.00     513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_create_node(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [76]
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_get_node() [74]
                0.00    0.00     513/1026        std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::get_allocator() const [28]
                0.00    0.00     513/513         __gnu_cxx::new_allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >::construct(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>*, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [67]
                0.00    0.00     513/1026        std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >::~allocator() [31]
-----------------------------------------------
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::erase(std::_Rb_tree_iterator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >) [79]
[77]     0.0    0.00    0.00     513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >*) [77]
                0.00    0.00     513/1026        std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::get_allocator() const [28]
                0.00    0.00     513/513         __gnu_cxx::new_allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >::destroy(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>*) [66]
                0.00    0.00     513/1026        std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >::~allocator() [31]
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_put_node(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >*) [75]
-----------------------------------------------
                0.00    0.00     513/513         std::multimap<sc_core::sc_time const, tlm::tlm_generic_payload*, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::insert(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [81]
[78]     0.0    0.00    0.00     513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_insert_equal(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [78]
                0.00    0.00     513/523         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_begin() [62]
                0.00    0.00     513/1026        std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_end() [32]
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [73]
                0.00    0.00      33/33          std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_key(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > const*) [263]
                0.00    0.00      33/132         std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >::operator()(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) const [163]
                0.00    0.00      33/66          std::less<sc_core::sc_time const>::operator()(sc_core::sc_time const&, sc_core::sc_time const&) const [245]
                0.00    0.00      31/31          std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_left(std::_Rb_tree_node_base*) [269]
                0.00    0.00       2/2           std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_S_right(std::_Rb_tree_node_base*) [759]
-----------------------------------------------
                0.00    0.00     513/513         std::multimap<sc_core::sc_time const, tlm::tlm_generic_payload*, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::erase(std::_Rb_tree_iterator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >) [80]
[79]     0.0    0.00    0.00     513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::erase(std::_Rb_tree_iterator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >) [79]
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >*) [77]
-----------------------------------------------
                0.00    0.00     513/513         tlm_utils::peq_with_get<tlm::tlm_generic_payload>::get_next_transaction() [34]
[80]     0.0    0.00    0.00     513         std::multimap<sc_core::sc_time const, tlm::tlm_generic_payload*, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::erase(std::_Rb_tree_iterator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >) [80]
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::erase(std::_Rb_tree_iterator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >) [79]
-----------------------------------------------
                0.00    0.00     513/513         tlm_utils::peq_with_get<tlm::tlm_generic_payload>::notify(tlm::tlm_generic_payload&, sc_core::sc_time const&) [68]
[81]     0.0    0.00    0.00     513         std::multimap<sc_core::sc_time const, tlm::tlm_generic_payload*, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::insert(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [81]
                0.00    0.00     513/513         std::_Rb_tree<sc_core::sc_time const, std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*>, std::_Select1st<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> >, std::less<sc_core::sc_time const>, std::allocator<std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> > >::_M_insert_equal(std::pair<sc_core::sc_time const, tlm::tlm_generic_payload*> const&) [78]
-----------------------------------------------
                0.00    0.00     256/512         sc_core::sc_fifo<tlm::tlm_generic_payload*>::nb_read(tlm::tlm_generic_payload*&) [116]
                0.00    0.00     256/512         sc_core::sc_fifo<tlm::tlm_generic_payload*>::nb_write(tlm::tlm_generic_payload* const&) [118]
[82]     0.0    0.00    0.00     512         sc_core::sc_prim_channel::request_update() [82]
                0.00    0.00     512/512         sc_core::sc_prim_channel_registry::request_update(sc_core::sc_prim_channel&) [83]
-----------------------------------------------
                0.00    0.00     512/512         sc_core::sc_prim_channel::request_update() [82]
[83]     0.0    0.00    0.00     512         sc_core::sc_prim_channel_registry::request_update(sc_core::sc_prim_channel&) [83]
-----------------------------------------------
                0.00    0.00     128/512         memory::check_address(tlm::tlm_generic_payload&) [182]
                0.00    0.00     128/512         report::print(int const&, tlm::tlm_generic_payload&, char const*) [184]
                0.00    0.00     256/512         memory::operation(tlm::tlm_generic_payload&, sc_core::sc_time&) [183]
[84]     0.0    0.00    0.00     512         tlm::tlm_generic_payload::get_data_length() const [84]
-----------------------------------------------
                0.00    0.00     256/512         sc_core::sc_fifo<tlm::tlm_generic_payload*>::write(tlm::tlm_generic_payload* const&) [115]
                0.00    0.00     256/512         sc_core::sc_fifo<tlm::tlm_generic_payload*>::nb_write(tlm::tlm_generic_payload* const&) [118]
[85]     0.0    0.00    0.00     512         sc_core::sc_fifo<tlm::tlm_generic_payload*>::num_free() const [85]
-----------------------------------------------
                0.00    0.00     128/512         SimpleBusAT<2, 3>::RequestThread() [828]
                0.00    0.00     128/512         SimpleBusAT<2, 3>::ResponseThread() [830]
                0.00    0.00     128/512         SimpleBusAT<2, 3>::addPendingTransaction(tlm::tlm_generic_payload&, tlm_utils::simple_initiator_socket_tagged<SimpleBusAT<2, 3>, 32u, tlm::tlm_base_protocol_types>*, int) [172]
                0.00    0.00     128/512         std::map<tlm::tlm_generic_payload*, SimpleBusAT<2, 3>::ConnectionInfo, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::operator[](tlm::tlm_generic_payload* const&) [204]
[86]     0.0    0.00    0.00     512         std::map<tlm::tlm_generic_payload*, SimpleBusAT<2, 3>::ConnectionInfo, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::end() [86]
                0.00    0.00     512/1024        std::_Rb_tree<tlm::tlm_generic_payload*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo>, std::_Select1st<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::end() [33]
-----------------------------------------------
                0.00    0.00     128/512         std::_Rb_tree<tlm::tlm_generic_payload*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo>, std::_Select1st<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::lower_bound(tlm::tlm_generic_payload* const&) [221]
                0.00    0.00     384/512         std::_Rb_tree<tlm::tlm_generic_payload*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo>, std::_Select1st<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::find(tlm::tlm_generic_payload* const&) [100]
[87]     0.0    0.00    0.00     512         std::_Rb_tree<tlm::tlm_generic_payload*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo>, std::_Select1st<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >*, std::_Rb_tree_node<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >*, tlm::tlm_generic_payload* const&) [87]
                0.00    0.00     701/701         std::_Rb_tree<tlm::tlm_generic_payload*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo>, std::_Select1st<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::_S_key(std::_Rb_tree_node<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > const*) [51]
                0.00    0.00     701/1980        std::less<tlm::tlm_generic_payload*>::operator()(tlm::tlm_generic_payload* const&, tlm::tlm_generic_payload* const&) const [14]
                0.00    0.00     512/1666        std::_Rb_tree_iterator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >*) [15]
                0.00    0.00     446/446         std::_Rb_tree<tlm::tlm_generic_payload*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo>, std::_Select1st<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::_S_left(std::_Rb_tree_node_base*) [97]
                0.00    0.00     255/255         std::_Rb_tree<tlm::tlm_generic_payload*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo>, std::_Select1st<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::_S_right(std::_Rb_tree_node_base*) [141]
-----------------------------------------------
                0.00    0.00      64/510         std::_Rb_tree<tlm::tlm_generic_payload*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo>, std::_Select1st<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> const&) [218]
                0.00    0.00     127/510         std::_Rb_tree<tlm::tlm_generic_payload*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo>, std::_Select1st<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> const&) [225]
                0.00    0.00     319/510         std::_Rb_tree<tlm::tlm_generic_payload*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo>, std::_Select1st<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::find(tlm::tlm_generic_payload* const&) [100]
[88]     0.0    0.00    0.00     510         std::_Rb_tree<tlm::tlm_generic_payload*, std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo>, std::_Select1st<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> >, std::less<tlm::tlm_generic_payload*>, std::allocator<std::pair<tlm::tlm_generic_payload* const, SimpleBusAT<2, 3>::ConnectionInfo> > >::_S_key(std::_Rb_tree_node_base const*) [88]
