Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00    1576/3160        sc_dt::sc_int_base::sc_int_base(int) [12]
-----------------------------------------------
                0.00    0.00    1565/1565        mcast_pkt_switch::entry() [398]
[37]     0.0    0.00    0.00    1565         switch_reg::operator=(switch_reg const&) [37]
                0.00    0.00    1565/6274        pkt::operator=(pkt const&) [7]
-----------------------------------------------
                0.00    0.00    1243/1243        sc_core::sc_port_b<sc_core::sc_signal_in_if<sc_dt::sc_int<4> > >::operator->() const [41]
[38]     0.0    0.00    0.00    1243         sc_core::sc_port_b<sc_core::sc_signal_in_if<sc_dt::sc_int<4> > >::operator->() [38]
-----------------------------------------------
                0.00    0.00    1243/1243        sc_core::sc_in<sc_dt::sc_int<4> >::read() const [40]
[39]     0.0    0.00    0.00    1243         sc_core::sc_signal_t<sc_dt::sc_int<4>, (sc_core::sc_writer_policy)0>::read() const [39]
-----------------------------------------------
                0.00    0.00     599/1243        receiver::entry() [508]
                0.00    0.00     644/1243        sender::entry() [408]
[40]     0.0    0.00    0.00    1243         sc_core::sc_in<sc_dt::sc_int<4> >::read() const [40]
                0.00    0.00    1243/1243        sc_core::sc_port_b<sc_core::sc_signal_in_if<sc_dt::sc_int<4> > >::operator->() const [41]
                0.00    0.00    1243/1243        sc_core::sc_signal_t<sc_dt::sc_int<4>, (sc_core::sc_writer_policy)0>::read() const [39]
-----------------------------------------------
                0.00    0.00    1243/1243        sc_core::sc_in<sc_dt::sc_int<4> >::read() const [40]
[41]     0.0    0.00    0.00    1243         sc_core::sc_port_b<sc_core::sc_signal_in_if<sc_dt::sc_int<4> > >::operator->() const [41]
                0.00    0.00    1243/1243        sc_core::sc_port_b<sc_core::sc_signal_in_if<sc_dt::sc_int<4> > >::operator->() [38]
-----------------------------------------------
                0.00    0.00      40/965         sc_dt::sc_int_base::sc_int_base(sc_dt::sc_int_base const&) [91]
                0.00    0.00     925/965         sc_dt::sc_uint_base::sc_uint_base(sc_dt::sc_uint_base const&) [55]
[42]     0.0    0.00    0.00     965         sc_dt::sc_value_base::sc_value_base(sc_dt::sc_value_base const&) [42]
-----------------------------------------------
                0.00    0.00       1/939         switch_clk::switch_clk(sc_core::sc_module_name) [369]
                0.00    0.00       1/939         mcast_pkt_switch::mcast_pkt_switch(sc_core::sc_module_name) [371]
                0.00    0.00       4/939         sender::sender(sc_core::sc_module_name) [320]
                0.00    0.00       4/939         receiver::receiver(sc_core::sc_module_name) [337]
                0.00    0.00     929/939         sc_core::sc_writer_policy_check_write::check_write(sc_core::sc_object*, bool) [48]
[43]     0.0    0.00    0.00     939         sc_core::sc_get_curr_simcontext() [43]
-----------------------------------------------
                0.00    0.00       4/937         sc_dt::sc_uint<4>::sc_uint() [319]
                0.00    0.00       8/937         sc_dt::sc_uint<3>::sc_uint() [193]
                0.00    0.00     925/937         sc_dt::sc_uint<3>::sc_uint(sc_dt::sc_uint_base const&) [59]
[44]     0.0    0.00    0.00     937         sc_dt::sc_uint_base::sc_uint_base(int) [44]
                0.00    0.00     937/4097        sc_dt::sc_value_base::sc_value_base() [10]
                0.00    0.00     937/937         sc_dt::sc_uint_base::check_length() const [45]
-----------------------------------------------
                0.00    0.00     937/937         sc_dt::sc_uint_base::sc_uint_base(int) [44]
[45]     0.0    0.00    0.00     937         sc_dt::sc_uint_base::check_length() const [45]
-----------------------------------------------
                0.00    0.00     933/933         sc_dt::sc_uint<3>::~sc_uint() [47]
[46]     0.0    0.00    0.00     933         sc_dt::sc_uint_base::~sc_uint_base() [46]
                0.00    0.00     933/5050        sc_dt::sc_value_base::~sc_value_base() [9]
-----------------------------------------------
                0.00    0.00       8/933         fifo::~fifo() [192]
                0.00    0.00     925/933         fifo::pkt_in(pkt const&) [54]
[47]     0.0    0.00    0.00     933         sc_dt::sc_uint<3>::~sc_uint() [47]
                0.00    0.00     933/933         sc_dt::sc_uint_base::~sc_uint_base() [46]
-----------------------------------------------
                0.00    0.00       4/929         sc_core::sc_signal_t<sc_dt::sc_int<4>, (sc_core::sc_writer_policy)0>::write(sc_dt::sc_int<4> const&) [322]
                0.00    0.00     925/929         sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::write(pkt const&) [61]
[48]     0.0    0.00    0.00     929         sc_core::sc_writer_policy_check_write::check_write(sc_core::sc_object*, bool) [48]
                0.00    0.00     929/939         sc_core::sc_get_curr_simcontext() [43]
                0.00    0.00     929/929         sc_core::sc_simcontext::get_current_writer() const [49]
                0.00    0.00     929/929         sc_core::sc_process_handle::valid() const [50]
                0.00    0.00     917/917         sc_core::sc_process_handle::operator sc_core::sc_process_b*() [70]
                0.00    0.00      12/12          sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_b*) [171]
                0.00    0.00      12/52          sc_core::sc_process_handle::~sc_process_handle() [84]
                0.00    0.00      12/12          sc_core::sc_process_handle::swap(sc_core::sc_process_handle&) [170]
-----------------------------------------------
                0.00    0.00     929/929         sc_core::sc_writer_policy_check_write::check_write(sc_core::sc_object*, bool) [48]
[49]     0.0    0.00    0.00     929         sc_core::sc_simcontext::get_current_writer() const [49]
-----------------------------------------------
                0.00    0.00     929/929         sc_core::sc_writer_policy_check_write::check_write(sc_core::sc_object*, bool) [48]
[50]     0.0    0.00    0.00     929         sc_core::sc_process_handle::valid() const [50]
-----------------------------------------------
                0.00    0.00       3/928         sc_core::sc_signal_t<sc_dt::sc_int<4>, (sc_core::sc_writer_policy)0>::write(sc_dt::sc_int<4> const&) [322]
                0.00    0.00     925/928         sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::write(pkt const&) [61]
[51]     0.0    0.00    0.00     928         sc_core::sc_prim_channel::request_update() [51]
                0.00    0.00     928/928         sc_core::sc_prim_channel_registry::request_update(sc_core::sc_prim_channel&) [52]
-----------------------------------------------
                0.00    0.00     928/928         sc_core::sc_prim_channel::request_update() [51]
[52]     0.0    0.00    0.00     928         sc_core::sc_prim_channel_registry::request_update(sc_core::sc_prim_channel&) [52]
-----------------------------------------------
                0.00    0.00       3/928         sc_core::sc_signal_t<sc_dt::sc_int<4>, (sc_core::sc_writer_policy)0>::update() [415]
                0.00    0.00     925/928         sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::update() [411]
[53]     0.0    0.00    0.00     928         sc_core::sc_writer_policy_check_write::update() [53]
-----------------------------------------------
                0.00    0.00     925/925         mcast_pkt_switch::entry() [398]
[54]     0.0    0.00    0.00     925         fifo::pkt_in(pkt const&) [54]
                0.00    0.00    1850/2774        sc_dt::sc_uint_base::operator unsigned long long() const [18]
                0.00    0.00     925/925         sc_dt::sc_uint<3>::operator++(int) [60]
                0.00    0.00     925/6274        pkt::operator=(pkt const&) [7]
                0.00    0.00     925/933         sc_dt::sc_uint<3>::~sc_uint() [47]
-----------------------------------------------
                0.00    0.00     925/925         sc_dt::sc_uint_base::operator++(int) [58]
[55]     0.0    0.00    0.00     925         sc_dt::sc_uint_base::sc_uint_base(sc_dt::sc_uint_base const&) [55]
                0.00    0.00     925/965         sc_dt::sc_value_base::sc_value_base(sc_dt::sc_value_base const&) [42]
-----------------------------------------------
                0.00    0.00     925/925         sc_dt::sc_uint<3>::operator++(int) [60]
[56]     0.0    0.00    0.00     925         sc_dt::sc_uint_base::~sc_uint_base() [56]
                0.00    0.00     925/5050        sc_dt::sc_value_base::~sc_value_base() [9]
-----------------------------------------------
                0.00    0.00     925/925         sc_dt::sc_uint<3>::sc_uint(sc_dt::sc_uint_base const&) [59]
[57]     0.0    0.00    0.00     925         sc_dt::sc_uint_base::operator=(sc_dt::sc_uint_base const&) [57]
                0.00    0.00     925/3112        sc_dt::sc_uint_base::extend_sign() [15]
-----------------------------------------------
                0.00    0.00     925/925         sc_dt::sc_uint<3>::operator++(int) [60]
[58]     0.0    0.00    0.00     925         sc_dt::sc_uint_base::operator++(int) [58]
                0.00    0.00     925/925         sc_dt::sc_uint_base::sc_uint_base(sc_dt::sc_uint_base const&) [55]
                0.00    0.00     925/3112        sc_dt::sc_uint_base::extend_sign() [15]
-----------------------------------------------
                0.00    0.00     925/925         sc_dt::sc_uint<3>::operator++(int) [60]
[59]     0.0    0.00    0.00     925         sc_dt::sc_uint<3>::sc_uint(sc_dt::sc_uint_base const&) [59]
                0.00    0.00     925/937         sc_dt::sc_uint_base::sc_uint_base(int) [44]
                0.00    0.00     925/925         sc_dt::sc_uint_base::operator=(sc_dt::sc_uint_base const&) [57]
-----------------------------------------------
                0.00    0.00     925/925         fifo::pkt_in(pkt const&) [54]
[60]     0.0    0.00    0.00     925         sc_dt::sc_uint<3>::operator++(int) [60]
                0.00    0.00     925/925         sc_dt::sc_uint_base::operator++(int) [58]
                0.00    0.00     925/925         sc_dt::sc_uint<3>::sc_uint(sc_dt::sc_uint_base const&) [59]
                0.00    0.00     925/925         sc_dt::sc_uint_base::~sc_uint_base() [56]
-----------------------------------------------
                0.00    0.00     925/925         sc_core::sc_inout<pkt>::write(pkt const&) [63]
[61]     0.0    0.00    0.00     925         sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::write(pkt const&) [61]
                0.00    0.00     925/1850        pkt::operator==(pkt const&) const [30]
                0.00    0.00     925/929         sc_core::sc_writer_policy_check_write::check_write(sc_core::sc_object*, bool) [48]
                0.00    0.00     925/6274        pkt::operator=(pkt const&) [7]
                0.00    0.00     925/928         sc_core::sc_prim_channel::request_update() [51]
-----------------------------------------------
                0.00    0.00     925/925         sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::update() [411]
[62]     0.0    0.00    0.00     925         sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::do_update() [62]
                0.00    0.00     925/6274        pkt::operator=(pkt const&) [7]
-----------------------------------------------
                0.00    0.00     322/925         sender::entry() [408]
                0.00    0.00     603/925         mcast_pkt_switch::entry() [398]
[63]     0.0    0.00    0.00     925         sc_core::sc_inout<pkt>::write(pkt const&) [63]
                0.00    0.00     925/925         sc_core::sc_port_b<sc_core::sc_signal_inout_if<pkt> >::operator->() [64]
                0.00    0.00     925/925         sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::write(pkt const&) [61]
-----------------------------------------------
                0.00    0.00     925/925         sc_core::sc_inout<pkt>::write(pkt const&) [63]
[64]     0.0    0.00    0.00     925         sc_core::sc_port_b<sc_core::sc_signal_inout_if<pkt> >::operator->() [64]
-----------------------------------------------
                0.00    0.00     924/924         mcast_pkt_switch::entry() [398]
[65]     0.0    0.00    0.00     924         fifo::pkt_out() [65]
                0.00    0.00    1014/6274        pkt::operator=(pkt const&) [7]
                0.00    0.00     924/1576        pkt::pkt() [35]
                0.00    0.00     924/924         sc_dt::sc_uint<3>::operator--() [67]
                0.00    0.00     924/2774        sc_dt::sc_uint_base::operator unsigned long long() const [18]
-----------------------------------------------
                0.00    0.00     924/924         sc_dt::sc_uint<3>::operator--() [67]
[66]     0.0    0.00    0.00     924         sc_dt::sc_uint_base::operator--() [66]
                0.00    0.00     924/3112        sc_dt::sc_uint_base::extend_sign() [15]
-----------------------------------------------
                0.00    0.00     924/924         fifo::pkt_out() [65]
[67]     0.0    0.00    0.00     924         sc_dt::sc_uint<3>::operator--() [67]
                0.00    0.00     924/924         sc_dt::sc_uint_base::operator--() [66]
-----------------------------------------------
                0.00    0.00     921/921         sc_core::sc_in<pkt>::read() const [69]
[68]     0.0    0.00    0.00     921         sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::read() const [68]
-----------------------------------------------
                0.00    0.00     322/921         mcast_pkt_switch::entry() [398]
                0.00    0.00     599/921         receiver::entry() [508]
[69]     0.0    0.00    0.00     921         sc_core::sc_in<pkt>::read() const [69]
                0.00    0.00     921/2921        sc_core::sc_port_b<sc_core::sc_signal_in_if<pkt> >::operator->() const [17]
                0.00    0.00     921/921         sc_core::sc_signal_t<pkt, (sc_core::sc_writer_policy)0>::read() const [68]
-----------------------------------------------
                0.00    0.00     917/917         sc_core::sc_writer_policy_check_write::check_write(sc_core::sc_object*, bool) [48]
[70]     0.0    0.00    0.00     917         sc_core::sc_process_handle::operator sc_core::sc_process_b*() [70]
-----------------------------------------------
                0.00    0.00     907/907         sc_core::sc_port_b<sc_core::sc_signal_in_if<bool> >::operator->() const [72]
[71]     0.0    0.00    0.00     907         sc_core::sc_port_b<sc_core::sc_signal_in_if<bool> >::operator->() [71]
-----------------------------------------------
                0.00    0.00     407/907         sc_core::sc_in<bool>::event() const [77]
                0.00    0.00     500/907         sc_core::sc_in<bool>::operator bool const&() const [76]
[72]     0.0    0.00    0.00     907         sc_core::sc_port_b<sc_core::sc_signal_in_if<bool> >::operator->() const [72]
                0.00    0.00     907/907         sc_core::sc_port_b<sc_core::sc_signal_in_if<bool> >::operator->() [71]
-----------------------------------------------
                0.00    0.00     322/824         sender::entry() [408]
                0.00    0.00     502/824         mcast_pkt_switch::entry() [398]
[73]     0.0    0.00    0.00     824         sc_core::sc_module::wait() [73]
                0.00    0.00     824/3149        sc_core::sc_object::simcontext() const [14]
-----------------------------------------------
                0.00    0.00     630/630         switch_clk::entry() [396]
[74]     0.0    0.00    0.00     630         sc_core::sc_out<bool>::operator=(bool const&) [74]
                0.00    0.00     630/630         sc_core::sc_port_b<sc_core::sc_signal_inout_if<bool> >::operator->() [75]
-----------------------------------------------
                0.00    0.00     630/630         sc_core::sc_out<bool>::operator=(bool const&) [74]
[75]     0.0    0.00    0.00     630         sc_core::sc_port_b<sc_core::sc_signal_inout_if<bool> >::operator->() [75]
-----------------------------------------------
                0.00    0.00     500/500         mcast_pkt_switch::entry() [398]
[76]     0.0    0.00    0.00     500         sc_core::sc_in<bool>::operator bool const&() const [76]
                0.00    0.00     500/907         sc_core::sc_port_b<sc_core::sc_signal_in_if<bool> >::operator->() const [72]
-----------------------------------------------
                0.00    0.00     407/407         mcast_pkt_switch::entry() [398]
[77]     0.0    0.00    0.00     407         sc_core::sc_in<bool>::event() const [77]
                0.00    0.00     407/907         sc_core::sc_port_b<sc_core::sc_signal_in_if<bool> >::operator->() const [72]
-----------------------------------------------
                0.00    0.00      16/338         sc_dt::sc_uint<3>::operator=(int) [121]
                0.00    0.00     322/338         sc_dt::sc_uint<4>::operator=(int) [83]
[78]     0.0    0.00    0.00     338         sc_dt::sc_uint_base::operator=(int) [78]
                0.00    0.00     338/3112        sc_dt::sc_uint_base::extend_sign() [15]
-----------------------------------------------
                0.00    0.00     326/326         sc_dt::sc_int_base::operator=(int) [80]
[79]     0.0    0.00    0.00     326         sc_dt::sc_int_base::extend_sign() [79]
-----------------------------------------------
                0.00    0.00       4/326         sc_dt::sc_int<4>::sc_int(int) [318]
                0.00    0.00     322/326         sc_dt::sc_int<8>::operator=(int) [82]
[80]     0.0    0.00    0.00     326         sc_dt::sc_int_base::operator=(int) [80]
                0.00    0.00     326/326         sc_dt::sc_int_base::extend_sign() [79]
-----------------------------------------------
                0.00    0.00     325/325         sender::entry() [408]
[81]     0.0    0.00    0.00     325         sc_core::sc_module::wait(int) [81]
                0.00    0.00     325/3149        sc_core::sc_object::simcontext() const [14]
-----------------------------------------------
                0.00    0.00     322/322         sender::entry() [408]
[82]     0.0    0.00    0.00     322         sc_dt::sc_int<8>::operator=(int) [82]
                0.00    0.00     322/326         sc_dt::sc_int_base::operator=(int) [80]
-----------------------------------------------
                0.00    0.00     322/322         sender::entry() [408]
[83]     0.0    0.00    0.00     322         sc_dt::sc_uint<4>::operator=(int) [83]
                0.00    0.00     322/338         sc_dt::sc_uint_base::operator=(int) [78]
-----------------------------------------------
                0.00    0.00       4/52          switch_clk::switch_clk(sc_core::sc_module_name) [369]
                0.00    0.00       4/52          sender::sender(sc_core::sc_module_name) [320]
                0.00    0.00       4/52          mcast_pkt_switch::mcast_pkt_switch(sc_core::sc_module_name) [371]
                0.00    0.00      12/52          sc_core::sc_writer_policy_check_write::~sc_writer_policy_check_write() [178]
                0.00    0.00      12/52          sc_core::sc_writer_policy_check_write::check_write(sc_core::sc_object*, bool) [48]
                0.00    0.00      16/52          receiver::receiver(sc_core::sc_module_name) [337]
[84]     0.0    0.00    0.00      52         sc_core::sc_process_handle::~sc_process_handle() [84]
                0.00    0.00      36/36          sc_core::sc_process_b::reference_decrement() [92]
-----------------------------------------------
                0.00    0.00      16/48          sc_core::sc_port_b<sc_core::sc_signal_in_if<pkt> >::size() const [125]
                0.00    0.00      32/48          std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> >::_M_check_len(unsigned long, char const*) const [246]
[85]     0.0    0.00    0.00      48         std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> >::size() const [85]
-----------------------------------------------
                0.00    0.00      16/48          sc_core::sc_port_b<sc_core::sc_signal_in_if<sc_dt::sc_int<4> > >::size() const [126]
                0.00    0.00      32/48          std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> >::_M_check_len(unsigned long, char const*) const [247]
[86]     0.0    0.00    0.00      48         std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> >::size() const [86]
-----------------------------------------------
                0.00    0.00      16/48          sc_core::sc_port_b<sc_core::sc_signal_inout_if<pkt> >::size() const [127]
                0.00    0.00      32/48          std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> >::_M_check_len(unsigned long, char const*) const [248]
[87]     0.0    0.00    0.00      48         std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> >::size() const [87]
-----------------------------------------------
                0.00    0.00      48/48          sc_core::sc_signal_in_if<pkt>** std::__copy_move_a2<false, sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**>(sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**, sc_core::sc_signal_in_if<pkt>**) [149]
[88]     0.0    0.00    0.00      48         std::__niter_base<sc_core::sc_signal_in_if<pkt>**, false>::__b(sc_core::sc_signal_in_if<pkt>**) [88]
-----------------------------------------------
                0.00    0.00      48/48          sc_core::sc_signal_in_if<sc_dt::sc_int<4> >** std::__copy_move_a2<false, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**>(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**) [150]
[89]     0.0    0.00    0.00      48         std::__niter_base<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, false>::__b(sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**) [89]
-----------------------------------------------
                0.00    0.00      48/48          sc_core::sc_signal_inout_if<pkt>** std::__copy_move_a2<false, sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**>(sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**, sc_core::sc_signal_inout_if<pkt>**) [151]
[90]     0.0    0.00    0.00      48         std::__niter_base<sc_core::sc_signal_inout_if<pkt>**, false>::__b(sc_core::sc_signal_inout_if<pkt>**) [90]
-----------------------------------------------
                0.00    0.00      16/40          sc_dt::sc_int<8>::sc_int(sc_dt::sc_int<8> const&) [120]
                0.00    0.00      24/40          sc_dt::sc_int<4>::sc_int(sc_dt::sc_int<4> const&) [108]
[91]     0.0    0.00    0.00      40         sc_dt::sc_int_base::sc_int_base(sc_dt::sc_int_base const&) [91]
                0.00    0.00      40/965         sc_dt::sc_value_base::sc_value_base(sc_dt::sc_value_base const&) [42]
-----------------------------------------------
                0.00    0.00      36/36          sc_core::sc_process_handle::~sc_process_handle() [84]
[92]     0.0    0.00    0.00      36         sc_core::sc_process_b::reference_decrement() [92]
-----------------------------------------------
                0.00    0.00      12/36          sc_core::sc_port_b<sc_core::sc_signal_in_if<bool> >::size() const [180]
                0.00    0.00      24/36          std::vector<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> >::_M_check_len(unsigned long, char const*) const [303]
[93]     0.0    0.00    0.00      36         std::vector<sc_core::sc_signal_in_if<bool>*, std::allocator<sc_core::sc_signal_in_if<bool>*> >::size() const [93]
-----------------------------------------------
                0.00    0.00      36/36          sc_core::sc_signal_in_if<bool>** std::__copy_move_a2<false, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**>(sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**, sc_core::sc_signal_in_if<bool>**) [186]
[94]     0.0    0.00    0.00      36         std::__niter_base<sc_core::sc_signal_in_if<bool>**, false>::__b(sc_core::sc_signal_in_if<bool>**) [94]
-----------------------------------------------
                0.00    0.00      16/32          std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<pkt>**, std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> > >, sc_core::sc_signal_in_if<pkt>* const&) [270]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<pkt>**, std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_signal_in_if<pkt>**, std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<pkt>**, std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<pkt>**, std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> > > const&) [239]
[95]     0.0    0.00    0.00      32         __gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<pkt>**, std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> > >::base() const [95]
-----------------------------------------------
                0.00    0.00      16/32          std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> > >, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >* const&) [277]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> > > const&) [240]
[96]     0.0    0.00    0.00      32         __gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> > >::base() const [96]
-----------------------------------------------
                0.00    0.00      16/32          std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_signal_inout_if<pkt>**, std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> > >, sc_core::sc_signal_inout_if<pkt>* const&) [284]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<sc_core::sc_signal_inout_if<pkt>**, std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_signal_inout_if<pkt>**, std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_signal_inout_if<pkt>**, std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_signal_inout_if<pkt>**, std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> > > const&) [241]
[97]     0.0    0.00    0.00      32         __gnu_cxx::__normal_iterator<sc_core::sc_signal_inout_if<pkt>**, std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> > >::base() const [97]
-----------------------------------------------
                0.00    0.00       8/32          std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> >::~vector() [275]
                0.00    0.00      24/32          std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<pkt>**, std::vector<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> > >, sc_core::sc_signal_in_if<pkt>* const&) [270]
[98]     0.0    0.00    0.00      32         std::_Vector_base<sc_core::sc_signal_in_if<pkt>*, std::allocator<sc_core::sc_signal_in_if<pkt>*> >::_M_get_Tp_allocator() [98]
-----------------------------------------------
                0.00    0.00       8/32          std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> >::~vector() [282]
                0.00    0.00      24/32          std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >**, std::vector<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> > >, sc_core::sc_signal_in_if<sc_dt::sc_int<4> >* const&) [277]
[99]     0.0    0.00    0.00      32         std::_Vector_base<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*, std::allocator<sc_core::sc_signal_in_if<sc_dt::sc_int<4> >*> >::_M_get_Tp_allocator() [99]
-----------------------------------------------
                0.00    0.00       8/32          std::vector<sc_core::sc_signal_inout_if<pkt>*, std::allocator<sc_core::sc_signal_inout_if<pkt>*> >::~vector() [289]
